,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,last_fico_range_high,last_fico_range_low,pub_rec_bankruptcies,debt_settlement_flag
2054,12000.0,12000.0,12000.0, 36 months, 10.65%,390.88,B,B2,2 years,RENT,42000.0,Not Verified,Nov-2011,Fully Paid,credit_card,NC,19.43,0.0,1994-07-01 00:00:00,715.0,719.0,1.0,8.0,0.0,10349.0,70.4,729.0,725.0,0.0,N
2055,14000.0,14000.0,13975.0, 36 months,  8.90%,444.55,A,A5,2 years,MORTGAGE,31500.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,CA,13.83,0.0,1999-01-01 00:00:00,730.0,734.0,2.0,6.0,0.0,14371.0,70.8,729.0,725.0,0.0,N
2056,10200.0,10200.0,10200.0, 36 months,  6.62%,313.18,A,A2,3 years,MORTGAGE,64000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,TX,17.03,0.0,1998-03-01 00:00:00,735.0,739.0,0.0,8.0,0.0,16771.0,66.6,729.0,725.0,0.0,N
2057,14000.0,14000.0,14000.0, 60 months,  8.90%,289.94,A,A5,1 year,MORTGAGE,68124.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,PA,11.45,0.0,1998-06-01 00:00:00,745.0,749.0,0.0,8.0,0.0,15183.0,47.4,774.0,770.0,0.0,N
2058,15000.0,15000.0,15000.0, 36 months, 18.64%,547.12,E,E1,1 year,OWN,48000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,IL,11.25,0.0,2003-09-01 00:00:00,670.0,674.0,1.0,10.0,0.0,17547.0,95.4,699.0,695.0,0.0,N
2059,2700.0,2700.0,2700.0, 36 months, 14.27%,92.64,C,C2,3 years,RENT,24000.0,Not Verified,Nov-2011,Fully Paid,credit_card,PA,24.6,0.0,2007-03-01 00:00:00,665.0,669.0,0.0,7.0,0.0,17051.0,78.3,684.0,680.0,0.0,N
2060,16000.0,16000.0,15975.0, 60 months, 18.64%,411.89,E,E1,< 1 year,RENT,55000.0,Source Verified,Dec-2011,Fully Paid,credit_card,IL,19.03,0.0,1999-08-01 00:00:00,675.0,679.0,2.0,11.0,0.0,15065.0,81.9,664.0,660.0,0.0,N
2061,18000.0,18000.0,17750.0, 36 months, 17.58%,646.96,D,D4,3 years,MORTGAGE,85500.0,Verified,Nov-2011,Fully Paid,debt_consolidation,GA,17.67,0.0,1994-03-01 00:00:00,660.0,664.0,1.0,11.0,0.0,24142.0,73.2,714.0,710.0,0.0,N
2062,12000.0,12000.0,12000.0, 60 months, 12.42%,269.49,B,B4,10+ years,RENT,57000.0,Verified,Nov-2011,Fully Paid,credit_card,NY,6.69,0.0,2000-02-01 00:00:00,710.0,714.0,0.0,8.0,0.0,6302.0,22.6,744.0,740.0,0.0,N
2063,7500.0,7500.0,7500.0, 36 months, 12.69%,251.59,B,B5,9 years,RENT,40000.0,Not Verified,Nov-2011,Charged Off,debt_consolidation,NC,15.21,0.0,2000-07-01 00:00:00,675.0,679.0,0.0,9.0,1.0,8144.0,62.2,564.0,560.0,1.0,N
2064,1800.0,1800.0,1800.0, 36 months,  7.51%,56.0,A,A3,10+ years,MORTGAGE,90000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,NY,28.31,0.0,1996-04-01 00:00:00,725.0,729.0,0.0,16.0,0.0,46014.0,67.9,744.0,740.0,0.0,N
2065,12000.0,12000.0,12000.0, 36 months, 11.71%,396.92,B,B3,10+ years,RENT,120000.0,Source Verified,Dec-2011,Fully Paid,major_purchase,FL,3.44,0.0,1995-05-01 00:00:00,690.0,694.0,0.0,5.0,0.0,4092.0,47.6,759.0,755.0,0.0,N
2066,8000.0,8000.0,8000.0, 60 months, 19.03%,207.66,E,E2,10+ years,RENT,108000.0,Source Verified,Dec-2011,Charged Off,other,HI,17.3,0.0,2002-06-01 00:00:00,665.0,669.0,1.0,11.0,0.0,16619.0,45.8,664.0,660.0,0.0,N
2067,6250.0,6250.0,6200.0, 36 months,  7.90%,195.57,A,A4,6 years,RENT,21000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,CO,21.77,0.0,2004-11-01 00:00:00,710.0,714.0,0.0,7.0,0.0,8181.0,85.2,779.0,775.0,0.0,N
2068,11000.0,11000.0,11000.0, 36 months, 13.49%,373.24,C,C1,6 years,RENT,108000.0,Not Verified,Nov-2011,Fully Paid,car,UT,6.83,0.0,2002-11-01 00:00:00,670.0,674.0,0.0,8.0,0.0,13960.0,56.5,819.0,815.0,0.0,N
2069,20000.0,20000.0,20000.0, 36 months, 12.69%,670.9,B,B5,8 years,RENT,75000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,11.18,0.0,1998-04-01 00:00:00,685.0,689.0,0.0,7.0,0.0,9280.0,58.4,689.0,685.0,0.0,N
2070,20000.0,20000.0,19975.0, 60 months, 19.91%,528.88,E,E4,1 year,RENT,41600.0,Verified,Dec-2011,Charged Off,debt_consolidation,NY,15.35,0.0,2002-06-01 00:00:00,670.0,674.0,0.0,9.0,0.0,13318.0,78.3,499.0,0.0,0.0,N
2071,3775.0,3775.0,3775.0, 36 months, 15.27%,131.37,C,C4,1 year,OWN,22300.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,CA,21.42,0.0,1998-05-01 00:00:00,665.0,669.0,2.0,11.0,0.0,7465.0,22.2,559.0,555.0,0.0,N
2072,6000.0,6000.0,6000.0, 36 months,  6.03%,182.62,A,A1,10+ years,MORTGAGE,110000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,CA,1.32,0.0,1980-02-01 00:00:00,810.0,814.0,0.0,9.0,0.0,19391.0,0.3,794.0,790.0,0.0,N
2073,15000.0,15000.0,15000.0, 36 months, 13.49%,508.96,C,C1,8 years,MORTGAGE,42000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,TX,7.83,0.0,2002-07-01 00:00:00,700.0,704.0,2.0,8.0,0.0,10799.0,54.8,759.0,755.0,0.0,N
2074,16750.0,16750.0,16750.0, 60 months, 12.42%,376.16,B,B4,5 years,MORTGAGE,42000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,MO,23.83,0.0,1995-10-01 00:00:00,760.0,764.0,2.0,13.0,0.0,27821.0,28.1,669.0,665.0,0.0,N
2075,7750.0,7750.0,7750.0, 36 months,  7.51%,241.11,A,A3,10+ years,MORTGAGE,90000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,NY,8.69,0.0,1989-08-01 00:00:00,735.0,739.0,2.0,18.0,0.0,24372.0,29.1,734.0,730.0,0.0,N
2076,7000.0,7000.0,7000.0, 36 months, 14.27%,240.17,C,C2,4 years,RENT,65000.0,Not Verified,Nov-2011,Fully Paid,credit_card,VA,10.91,0.0,2007-07-01 00:00:00,680.0,684.0,2.0,8.0,0.0,10543.0,60.9,749.0,745.0,0.0,N
2077,9800.0,9800.0,9800.0, 36 months, 12.69%,328.74,B,B5,10+ years,MORTGAGE,88000.0,Verified,Dec-2011,Fully Paid,home_improvement,AZ,10.79,0.0,1995-08-01 00:00:00,690.0,694.0,2.0,11.0,0.0,29862.0,44.3,719.0,715.0,0.0,N
2078,25000.0,25000.0,25000.0, 36 months,  7.90%,782.26,A,A4,5 years,MORTGAGE,90000.0,Verified,Dec-2011,Fully Paid,home_improvement,MD,2.44,0.0,2003-07-01 00:00:00,765.0,769.0,0.0,4.0,0.0,9227.0,33.8,534.0,530.0,0.0,N
2079,4000.0,4000.0,4000.0, 36 months, 11.71%,132.31,B,B3,6 years,RENT,32993.73,Not Verified,Nov-2011,Charged Off,credit_card,CA,12.37,0.0,2005-02-01 00:00:00,695.0,699.0,0.0,12.0,0.0,8512.0,58.7,624.0,620.0,0.0,N
2080,13200.0,13200.0,13200.0, 60 months, 17.58%,332.19,D,D4,9 years,MORTGAGE,80000.0,Not Verified,Dec-2011,Fully Paid,credit_card,WA,15.33,0.0,1996-02-01 00:00:00,685.0,689.0,0.0,11.0,0.0,7620.0,87.6,684.0,680.0,0.0,N
2081,12000.0,12000.0,12000.0, 36 months,  6.03%,365.23,A,A1,9 years,RENT,50000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,GA,18.89,0.0,1997-04-01 00:00:00,790.0,794.0,0.0,9.0,0.0,382.0,5.2,809.0,805.0,0.0,N
2082,21575.0,21575.0,21550.0, 60 months, 23.91%,619.55,G,G4,10+ years,RENT,54480.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,WA,18.5,0.0,2000-10-01 00:00:00,660.0,664.0,1.0,7.0,0.0,16092.0,98.7,689.0,685.0,0.0,N
2083,3300.0,3300.0,3300.0, 36 months, 14.65%,113.84,C,C3,< 1 year,RENT,66000.0,Not Verified,Dec-2011,Fully Paid,moving,AZ,11.6,0.0,2006-10-01 00:00:00,665.0,669.0,3.0,9.0,0.0,3260.0,42.9,769.0,765.0,0.0,N
2084,5400.0,5400.0,5400.0, 36 months, 15.27%,187.91,C,C4,5 years,RENT,112000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,FL,13.17,0.0,1994-12-01 00:00:00,665.0,669.0,3.0,11.0,1.0,4842.0,89.7,639.0,635.0,1.0,N
2085,12000.0,12000.0,12000.0, 36 months, 12.42%,400.99,B,B4,5 years,RENT,85000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,MD,16.8,0.0,2007-01-01 00:00:00,690.0,694.0,0.0,13.0,0.0,14171.0,69.5,674.0,670.0,0.0,N
2086,16000.0,16000.0,15975.0, 60 months, 15.27%,382.92,C,C4,8 years,MORTGAGE,45200.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,19.67,0.0,1991-09-01 00:00:00,715.0,719.0,3.0,7.0,0.0,14750.0,58.5,709.0,705.0,0.0,N
2087,16250.0,16250.0,16250.0, 36 months, 12.42%,543.0,B,B4,5 years,RENT,53000.0,Not Verified,Dec-2011,Charged Off,credit_card,CA,15.94,0.0,2003-01-01 00:00:00,720.0,724.0,1.0,14.0,0.0,20201.0,37.2,659.0,655.0,0.0,N
2088,12000.0,12000.0,12000.0, 36 months, 15.27%,417.58,C,C4,3 years,MORTGAGE,60000.0,Not Verified,Nov-2011,Fully Paid,credit_card,PA,11.8,0.0,2003-07-01 00:00:00,675.0,679.0,2.0,7.0,0.0,5082.0,87.6,714.0,710.0,0.0,N
2089,6000.0,6000.0,6000.0, 36 months,  8.90%,190.52,A,A5,3 years,RENT,82000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,CA,24.23,0.0,1998-12-01 00:00:00,715.0,719.0,0.0,11.0,0.0,12385.0,91.7,779.0,775.0,0.0,N
2090,10000.0,10000.0,10000.0, 36 months,  7.51%,311.11,A,A3,< 1 year,RENT,50000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,CA,2.54,0.0,2001-08-01 00:00:00,740.0,744.0,0.0,5.0,0.0,6822.0,48.0,744.0,740.0,0.0,N
2091,20000.0,20000.0,19975.0, 60 months, 12.69%,451.9,B,B5,2 years,RENT,80000.0,Source Verified,Dec-2011,Fully Paid,small_business,NJ,5.23,0.0,1999-11-01 00:00:00,725.0,729.0,0.0,12.0,0.0,14733.0,42.2,744.0,740.0,0.0,N
2092,12000.0,12000.0,12000.0, 36 months, 12.69%,402.54,B,B5,2 years,RENT,35000.0,Not Verified,Nov-2011,Fully Paid,credit_card,TX,12.48,0.0,2003-03-01 00:00:00,690.0,694.0,0.0,5.0,0.0,14037.0,86.6,599.0,595.0,0.0,N
2093,13200.0,13200.0,13200.0, 36 months, 12.42%,441.09,B,B4,2 years,RENT,40000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,NY,12.54,0.0,2000-11-01 00:00:00,690.0,694.0,0.0,9.0,0.0,15371.0,64.0,649.0,645.0,0.0,N
2094,11625.0,11625.0,11625.0, 60 months, 19.03%,301.76,E,E2,7 years,RENT,32000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,FL,23.44,0.0,2002-10-01 00:00:00,665.0,669.0,0.0,12.0,0.0,11449.0,46.4,704.0,700.0,0.0,N
2095,15000.0,15000.0,15000.0, 36 months, 13.49%,508.96,C,C1,4 years,MORTGAGE,100000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,IL,20.41,0.0,1996-02-01 00:00:00,700.0,704.0,2.0,16.0,0.0,13203.0,28.8,699.0,695.0,0.0,N
2096,18000.0,18000.0,18000.0, 36 months, 13.49%,610.75,C,C1,2 years,MORTGAGE,60000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,KS,16.72,0.0,1998-12-01 00:00:00,705.0,709.0,2.0,6.0,0.0,6141.0,39.4,729.0,725.0,0.0,N
2097,8300.0,8300.0,8300.0, 36 months,  8.90%,263.56,A,A5,< 1 year,RENT,30000.0,Not Verified,Dec-2011,Charged Off,debt_consolidation,LA,3.8,0.0,2006-01-01 00:00:00,715.0,719.0,0.0,14.0,0.0,4178.0,36.0,684.0,680.0,0.0,N
2098,7000.0,7000.0,7000.0, 36 months,  9.91%,225.58,B,B1,,RENT,22776.0,Verified,Nov-2011,Charged Off,other,KS,12.22,1.0,1984-08-01 00:00:00,705.0,709.0,1.0,8.0,0.0,2623.0,65.6,614.0,610.0,0.0,N
2099,7000.0,7000.0,7000.0, 36 months, 15.27%,243.59,C,C4,4 years,RENT,50000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,CA,9.77,0.0,2004-06-01 00:00:00,680.0,684.0,2.0,3.0,0.0,2642.0,48.0,614.0,610.0,0.0,N
2100,35000.0,35000.0,34987.27100557888, 60 months, 19.91%,925.54,E,E4,7 years,MORTGAGE,175000.0,Source Verified,Dec-2011,Charged Off,home_improvement,CO,11.2,0.0,1994-04-01 00:00:00,725.0,729.0,2.0,3.0,0.0,28240.0,94.1,664.0,660.0,0.0,N
2101,18000.0,18000.0,18000.0, 60 months, 17.27%,449.97,D,D3,7 years,RENT,42000.0,Source Verified,Dec-2011,Charged Off,debt_consolidation,PA,19.83,0.0,2001-11-01 00:00:00,695.0,699.0,0.0,10.0,0.0,23240.0,64.4,604.0,600.0,0.0,N
2102,10800.0,10800.0,10800.0, 36 months,  6.03%,328.71,A,A1,5 years,OWN,45000.0,Source Verified,Nov-2011,Fully Paid,major_purchase,CA,1.63,0.0,2007-01-01 00:00:00,770.0,774.0,0.0,6.0,0.0,1854.0,5.2,754.0,750.0,0.0,N
2103,20000.0,20000.0,20000.0, 36 months,  9.91%,644.5,B,B1,< 1 year,RENT,58000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,CA,9.39,0.0,1999-08-01 00:00:00,745.0,749.0,2.0,5.0,0.0,19672.0,66.5,679.0,675.0,0.0,N
2104,10000.0,10000.0,10000.0, 36 months, 12.42%,334.16,B,B4,2 years,RENT,36000.0,Source Verified,Dec-2011,Fully Paid,major_purchase,IL,13.33,0.0,2003-06-01 00:00:00,720.0,724.0,1.0,15.0,0.0,18702.0,54.8,754.0,750.0,0.0,N
2105,18000.0,18000.0,18000.0, 36 months, 15.27%,626.36,C,C4,10+ years,RENT,82570.0,Not Verified,Nov-2011,Fully Paid,credit_card,TX,20.19,0.0,2003-05-01 00:00:00,680.0,684.0,3.0,9.0,0.0,13469.0,79.7,699.0,695.0,0.0,N
2106,10000.0,10000.0,10000.0, 60 months, 13.49%,230.05,C,C1,10+ years,MORTGAGE,60000.0,Not Verified,Dec-2011,Fully Paid,car,CT,13.32,0.0,1995-12-01 00:00:00,750.0,754.0,6.0,8.0,0.0,8182.0,13.0,744.0,740.0,0.0,N
2107,7200.0,7200.0,7200.0, 36 months, 12.42%,240.59,B,B4,6 years,RENT,49000.0,Source Verified,Dec-2011,Fully Paid,credit_card,VA,11.07,0.0,2006-02-01 00:00:00,700.0,704.0,1.0,15.0,0.0,15185.0,68.6,744.0,740.0,0.0,N
2108,5000.0,5000.0,5000.0, 36 months,  7.90%,156.46,A,A4,5 years,OWN,21600.0,Not Verified,Nov-2011,Fully Paid,home_improvement,MO,6.44,0.0,2001-11-01 00:00:00,775.0,779.0,0.0,3.0,0.0,0.0,0.0,809.0,805.0,0.0,N
2109,25000.0,25000.0,25000.0, 60 months, 17.58%,629.14,D,D4,3 years,RENT,60000.0,Source Verified,Dec-2011,Charged Off,debt_consolidation,CA,5.68,0.0,2000-11-01 00:00:00,710.0,714.0,1.0,4.0,0.0,4666.0,31.0,599.0,595.0,0.0,N
2110,8375.0,8375.0,8375.0, 36 months,  7.51%,260.56,A,A3,10+ years,MORTGAGE,50400.0,Verified,Dec-2011,Fully Paid,medical,LA,21.14,0.0,1991-11-01 00:00:00,745.0,749.0,3.0,18.0,0.0,10710.0,17.8,754.0,750.0,0.0,N
2111,30000.0,30000.0,29700.0, 60 months, 20.89%,809.75,F,F1,5 years,MORTGAGE,100000.0,Verified,Dec-2011,Charged Off,debt_consolidation,CA,24.14,2.0,1998-01-01 00:00:00,680.0,684.0,0.0,13.0,0.0,22499.0,84.6,654.0,650.0,0.0,N
2112,19075.0,19075.0,19050.0, 60 months, 20.89%,514.87,F,F1,10+ years,RENT,48000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,CO,17.38,0.0,2001-02-01 00:00:00,665.0,669.0,2.0,10.0,0.0,15430.0,74.9,684.0,680.0,0.0,N
2113,1200.0,1200.0,1200.0, 36 months, 12.42%,40.1,B,B4,9 years,RENT,29000.0,Not Verified,Nov-2011,Fully Paid,other,FL,18.95,0.0,2005-01-01 00:00:00,675.0,679.0,0.0,5.0,1.0,12515.0,70.3,724.0,720.0,1.0,N
2114,15000.0,15000.0,15000.0, 60 months, 17.27%,374.97,D,D3,10+ years,MORTGAGE,70666.08,Verified,Dec-2011,Fully Paid,debt_consolidation,GA,20.82,0.0,1992-12-01 00:00:00,695.0,699.0,1.0,11.0,0.0,20528.0,49.2,764.0,760.0,0.0,N
2115,3000.0,3000.0,3000.0, 36 months, 12.42%,100.25,B,B4,5 years,RENT,75500.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,NY,16.2,0.0,2004-01-01 00:00:00,670.0,674.0,0.0,11.0,0.0,5989.0,54.9,564.0,560.0,0.0,N
2116,35000.0,35000.0,34961.84688568009, 60 months, 18.64%,901.01,E,E1,10+ years,RENT,85602.0,Verified,Dec-2011,Charged Off,debt_consolidation,CA,20.66,0.0,1988-11-01 00:00:00,715.0,719.0,1.0,12.0,0.0,14249.0,59.6,524.0,520.0,0.0,N
2117,8000.0,8000.0,8000.0, 36 months,  7.90%,250.33,A,A4,10+ years,MORTGAGE,67200.0,Not Verified,Nov-2011,Fully Paid,home_improvement,PA,4.54,0.0,1998-03-01 00:00:00,730.0,734.0,1.0,7.0,0.0,3406.0,36.0,744.0,740.0,0.0,N
2118,16000.0,16000.0,15225.0, 36 months,  7.90%,500.65,A,A4,4 years,MORTGAGE,117996.0,Verified,Nov-2011,Fully Paid,home_improvement,CA,9.09,0.0,2004-01-01 00:00:00,740.0,744.0,0.0,9.0,0.0,6589.0,36.0,809.0,805.0,0.0,N
2119,10000.0,10000.0,9975.0, 36 months, 10.65%,325.74,B,B2,8 years,RENT,39870.0,Not Verified,Nov-2011,Fully Paid,home_improvement,IL,19.74,0.0,1991-09-01 00:00:00,720.0,724.0,2.0,8.0,0.0,6768.0,36.8,724.0,720.0,0.0,N
2120,27050.0,27050.0,27025.0, 36 months, 13.49%,917.82,C,C1,4 years,RENT,60000.0,Verified,Dec-2011,Fully Paid,small_business,FL,21.34,0.0,1998-07-01 00:00:00,705.0,709.0,0.0,7.0,0.0,5841.0,50.4,649.0,645.0,0.0,N
2121,8000.0,8000.0,8000.0, 36 months, 18.25%,290.23,D,D5,< 1 year,RENT,35000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,NY,6.0,0.0,2008-08-01 00:00:00,675.0,679.0,0.0,4.0,0.0,7450.0,86.6,679.0,675.0,0.0,N
2122,7500.0,7500.0,7250.0, 36 months, 16.29%,264.76,D,D1,3 years,RENT,48000.0,Source Verified,Nov-2011,Fully Paid,wedding,MA,13.05,0.0,2008-09-01 00:00:00,690.0,694.0,0.0,4.0,0.0,3179.0,38.3,779.0,775.0,0.0,N
2123,12000.0,12000.0,12000.0, 36 months, 16.29%,423.61,D,D1,5 years,MORTGAGE,105000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,NV,11.7,3.0,2001-07-01 00:00:00,665.0,669.0,2.0,10.0,0.0,6942.0,77.1,659.0,655.0,0.0,N
2124,8500.0,8500.0,8500.0, 36 months,  8.90%,269.91,A,A5,< 1 year,RENT,27120.0,Not Verified,Dec-2011,Fully Paid,home_improvement,VA,19.56,0.0,2001-08-01 00:00:00,730.0,734.0,3.0,15.0,0.0,537.0,3.5,609.0,605.0,0.0,N
2125,12000.0,12000.0,11925.0, 60 months, 15.27%,287.19,C,C4,10+ years,MORTGAGE,54000.0,Not Verified,Dec-2011,Charged Off,debt_consolidation,PA,12.47,0.0,1999-09-01 00:00:00,700.0,704.0,1.0,12.0,0.0,15378.0,66.6,604.0,600.0,0.0,N
2126,10000.0,10000.0,9750.0, 36 months, 11.71%,330.76,B,B3,2 years,RENT,60000.0,Not Verified,Nov-2011,Fully Paid,credit_card,AZ,12.16,1.0,2002-09-01 00:00:00,685.0,689.0,0.0,11.0,0.0,7767.0,33.9,744.0,740.0,0.0,N
2127,15000.0,15000.0,14975.0, 60 months, 18.25%,382.95,D,D5,4 years,OWN,57960.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,CA,17.17,0.0,1996-05-01 00:00:00,680.0,684.0,2.0,10.0,1.0,12146.0,75.0,689.0,685.0,0.0,N
2128,15000.0,15000.0,15000.0, 36 months, 14.27%,514.64,C,C2,6 years,RENT,40000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,VA,17.46,0.0,1994-11-01 00:00:00,695.0,699.0,1.0,9.0,0.0,8175.0,77.1,504.0,500.0,0.0,N
2129,10000.0,10000.0,10000.0, 36 months, 16.77%,355.39,D,D2,9 years,MORTGAGE,77000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,NJ,11.13,0.0,1998-07-01 00:00:00,665.0,669.0,1.0,11.0,0.0,27998.0,90.3,619.0,615.0,0.0,N
2130,35000.0,35000.0,34975.0, 60 months, 19.03%,908.5,E,E2,10+ years,MORTGAGE,150000.0,Verified,Dec-2011,Fully Paid,home_improvement,PA,24.74,0.0,1988-04-01 00:00:00,710.0,714.0,1.0,12.0,0.0,17963.0,34.3,789.0,785.0,0.0,N
2131,12000.0,12000.0,11750.0, 36 months,  9.91%,386.7,B,B1,4 years,MORTGAGE,75000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,CA,3.38,0.0,1999-05-01 00:00:00,705.0,709.0,0.0,7.0,0.0,14847.0,64.8,694.0,690.0,0.0,N
2132,35000.0,35000.0,35000.0, 60 months, 19.42%,916.03,E,E3,10+ years,MORTGAGE,76519.82,Verified,Dec-2011,Fully Paid,debt_consolidation,AL,20.89,0.0,1979-12-01 00:00:00,715.0,719.0,1.0,8.0,0.0,23691.0,93.3,734.0,730.0,0.0,N
2133,6800.0,6800.0,6800.0, 36 months, 20.30%,253.76,E,E5,7 years,RENT,80000.0,Not Verified,Nov-2011,Fully Paid,credit_card,TX,24.21,0.0,1999-11-01 00:00:00,660.0,664.0,1.0,8.0,0.0,27741.0,98.0,759.0,755.0,0.0,N
2134,30000.0,30000.0,30000.0, 36 months, 17.27%,1073.62,D,D3,< 1 year,RENT,171600.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,CA,11.78,0.0,1995-12-01 00:00:00,695.0,699.0,2.0,13.0,0.0,36653.0,69.6,724.0,720.0,0.0,N
2135,12000.0,12000.0,12000.0, 36 months,  7.51%,373.33,A,A3,< 1 year,RENT,45204.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,CO,18.79,0.0,2001-07-01 00:00:00,740.0,744.0,1.0,6.0,0.0,14570.0,71.8,794.0,790.0,0.0,N
2136,18725.0,18725.0,18450.0, 60 months, 17.27%,468.09,D,D3,9 years,MORTGAGE,52000.0,Verified,Dec-2011,Charged Off,debt_consolidation,AZ,23.35,0.0,1993-11-01 00:00:00,695.0,699.0,0.0,9.0,0.0,8326.0,56.6,529.0,525.0,0.0,N
2137,13000.0,13000.0,13000.0, 60 months, 15.27%,311.12,C,C4,< 1 year,RENT,40000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,NJ,13.5,0.0,2002-02-01 00:00:00,715.0,719.0,1.0,7.0,0.0,10477.0,68.5,574.0,570.0,0.0,N
2138,18000.0,18000.0,18000.0, 36 months, 12.42%,601.48,B,B4,10+ years,MORTGAGE,170000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,TX,14.24,0.0,1989-07-01 00:00:00,695.0,699.0,0.0,16.0,0.0,22661.0,81.5,724.0,720.0,0.0,N
2139,12000.0,12000.0,12000.0, 36 months, 12.42%,400.99,B,B4,5 years,RENT,62400.0,Not Verified,Nov-2011,Fully Paid,credit_card,CA,16.85,0.0,2000-06-01 00:00:00,700.0,704.0,1.0,18.0,0.0,12900.0,63.5,764.0,760.0,0.0,N
2140,16500.0,16500.0,16475.0, 60 months, 11.71%,364.62,B,B3,5 years,MORTGAGE,33000.0,Verified,Dec-2011,Charged Off,small_business,GA,3.13,0.0,2003-10-01 00:00:00,750.0,754.0,0.0,8.0,0.0,2096.0,23.0,629.0,625.0,0.0,N
2141,8000.0,8000.0,8000.0, 60 months, 21.67%,219.46,F,F3,4 years,RENT,45000.0,Verified,Dec-2011,Fully Paid,other,NY,6.69,0.0,2008-11-01 00:00:00,670.0,674.0,1.0,4.0,0.0,2975.0,72.6,574.0,570.0,0.0,N
2142,35000.0,35000.0,35000.0, 60 months, 19.42%,916.03,E,E3,10+ years,OWN,137000.0,Verified,Dec-2011,Fully Paid,credit_card,AK,18.11,0.0,1989-12-01 00:00:00,700.0,704.0,0.0,9.0,0.0,32568.0,79.6,709.0,705.0,0.0,N
2143,18000.0,18000.0,18000.0, 36 months, 11.71%,595.37,B,B3,2 years,MORTGAGE,52000.0,Verified,Dec-2011,Fully Paid,home_improvement,TX,7.45,0.0,2001-09-01 00:00:00,745.0,749.0,4.0,9.0,0.0,3411.0,22.7,699.0,695.0,0.0,N
2144,20000.0,20000.0,20000.0, 36 months, 12.69%,670.9,B,B5,10+ years,MORTGAGE,60000.0,Verified,Nov-2011,Fully Paid,credit_card,UT,17.56,0.0,1996-06-01 00:00:00,715.0,719.0,1.0,7.0,0.0,31476.0,86.0,654.0,650.0,0.0,N
2145,12000.0,12000.0,11950.0, 36 months,  7.51%,373.33,A,A3,10+ years,MORTGAGE,350000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CT,10.01,0.0,1989-06-01 00:00:00,740.0,744.0,3.0,9.0,0.0,27086.0,70.2,804.0,800.0,0.0,N
2146,12000.0,12000.0,12000.0, 36 months,  7.51%,373.33,A,A3,8 years,MORTGAGE,74000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,CO,15.41,0.0,1998-06-01 00:00:00,735.0,739.0,3.0,8.0,0.0,5983.0,29.8,719.0,715.0,0.0,N
2147,1000.0,1000.0,1000.0, 36 months,  9.91%,32.23,B,B1,10+ years,RENT,74000.0,Source Verified,Nov-2011,Fully Paid,other,CA,10.33,0.0,1995-02-01 00:00:00,705.0,709.0,1.0,6.0,0.0,7104.0,74.0,529.0,525.0,0.0,N
